"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"","遺書","遗书","","False","item_00000_000000b3","",""
"","【重要品】
使われていない養蜂箱の中に
入っていた遺書。
『教えの……蜂蜜をかけると
　何とか飲み込め……』
『みんな待ってて……
　すぐに僕も……ところへ』
よれた文字でこのように書か
れている。
　
　","【重要物品】
在未被使用的养蜂箱中发现
的遗书。
『教诲……涂上蜂蜜后……
　勉强咽了下去……』
『大家等着……
　我马上去……那里……』
上面用歪歪扭扭的字迹这样写道。
　
　","","False","item_00000_000000b4","",""
"","草の根","草根","","False","item_00000_000000b5","",""
"","しおれた枯草を掘り起こし、
採取した草の根。ちょうど
小ぶりのニンジンのような
形をしている。まだ採った
ばかりなのでみずみずしい。
　
　
【コマンド】
　根を食わす
【有効距離】
　遠距離","挖出枯萎的草后采集的草根。
形状恰似小个的胡萝卜。因
为是刚采集的，所以还很新
鲜。
　
　
　
【指令】
　投喂草根
【范围】
　远","","False","item_00000_000000b6","",""
"","折れたバール","折断的撬棍","","False","item_00000_000000b7","",""
"","山小屋の扉をこじ開けた際に
力を入れすぎて折ってしまっ
たバール。非常に短くなって
しまい使いづらい。
折れた部分は鋭く尖っており
触れると危険。
　
【コマンド】
　殴る
【有効距離】
　近距離","在撬开山中小屋的门时因用
力过猛而折断的撬棍。撬棍
变得非常短，难以使用。折
断的部分非常尖锐，去触碰
会有危险。
　
　
【指令】
　砸
【范围】
　近","","False","item_00000_000000b8","",""
"","拳銃","手枪","","False","item_00000_000000b9","",""
"","真下悟に渡された警察採用の
回転式拳銃。弾は弾倉に装填
されている分しかない。
射撃訓練をしていない者では
当てることさえ難しい。
真下悟のみが使用できる。
　
【コマンド】
　撃つ
【有効距離】
　遠距離","真下悟给的警用转轮式手枪。
子弹只有装填在弹夹里的这
些。对于没有经历过射击训
练的人来说，击中目标都很
困难。
只有真下悟可以使用。
　
【指令】
　射击
【范围】
　远","","False","item_00000_000000ba","",""
"","空のボトル","空瓶","","False","item_00000_000000bb","",""
"","空になった清涼飲料水の瓶。
Ｈ城樹海入り口のゴミ箱から
発見した。
　
　
　
　
【コマンド】
　入れる
【有効距離】
　遠距離","空的饮料瓶。
是在Ｈ城树海入口的垃圾箱
里发现的。
　
　
　
　
【指令】
　装进去
【范围】
　远","","False","item_00000_000000bc","",""
"","くさい液体","发臭的液体","","False","item_00000_000000bd","",""
"","蜂の巣のように穴があけられ
た死体から、滴り落ちていた
液体をボトルに注いだもの。
液体は粘度が非常に高く、
何ともいえないような甘酸っ
ぱい匂いが鼻を衝く。
　
【コマンド】
　液体をかける
【有効距離】
　遠距離","从像蜂窝一样布满洞的尸体
上滴落下来的液体，现在被
装进了瓶子里。
液体的粘性非常高，有一股
刺鼻的难以言喻的酸甜气味。
　
　
【指令】
　泼洒液体
【范围】
　远","","False","item_00000_000000be","",""
"","金属バット","金属棒球棒","","False","item_00000_000000bf","",""
"","長嶋翔が持ち込んだバット。
やたらとへこみや傷が多く、
どうやらグラウンドの外でも
たくさん使われたようだ。
長嶋翔のみが使用できる。
　
　
【コマンド】
　殴る
【有効距離】
　近距離","长岛翔带来的棒球棒。
棒身到处都是凹陷和伤痕，
看来在球场外也经常被使用。
只有长岛翔可以使用。
　
　
　
【指令】
　殴打
【范围】
　近","","False","item_00000_000000c0","",""
"","ハンマー","锤子","","False","item_00000_000000c1","",""
"","地下壕で発見したハンマー。
鋼鉄の頭には血痕と思われる
赤黒いシミが付着しており、
本来と違う用途で使用されて
いたことがわかる。
　
　
【コマンド】
　殴る
【有効距離】
　近距離","在防空洞内发现的锤子。
铁制的锤头上有疑似血迹的
红黑色污痕，可见其用于原
本的用途之外。
　
　
　
【指令】
　殴打
【范围】
　近","","False","item_00000_000000c2","",""
"","ナタ","柴刀","","False","item_00000_000000c3","",""
"","地下壕で発見したナタ。
分厚い刃は錆で覆われている。
あちこちに赤黒いシミが浮き、
何を切断していたのか雄弁に
物語っている。
　
　
【コマンド】
　斬りつける
【有効距離】
　近距離","在防空洞内发现的柴刀。
厚重的刀刃上布满了铁锈。
刀身上到处都沾染着红黑的污痕，
无声的述说着曾经斩断过什么。
　
　
　
【指令】
　斩击
【范围】
　近","","False","item_00000_000000c4","",""
"","裁断片−い","裁过的纸片１","","False","item_00000_000000c5","",""
"","【重要品】
裁断片から復元されたメモ。
　『い　│　ま　頭　│
　　じ　│　た　脳　合
　　ょ　蛇　│　と　│
　　う　腕　│　な　生
　　の　に　至　る　物
　　事　音　近　豚　│
　　か　は　距　脳　特
　　ら　無　離　は　定
　　音　効　か　│　周』","【重要物品】
裁过的纸片复原出的笔记。
　『鉴　│　此　作　│
　　于　│　外　为　合
　　以　声　│　头　│
　　上　音　│　脑　生
　　情　对　对　的　物
　　况　蛇　近　猪　│
　　的　手　距　脑　通
　　危　无　离　│　过
　　险　效　传　│　特』","","False","item_00000_000000c6","",""
"","裁断片−が","裁过的纸片２","","False","item_00000_000000c7","",""
"","【重要品】
裁断片から復元されたメモ。
　『が　だ　ら　│　波
　　く　が　の　特　数
　　│　大　大　に　の
　　は　│　き　巨　音
　　厳　火　な　大　波
　　重　炎　音　魚　に
　　に　│　に　の　よ
　　封　恐　も　旋　る
　　鎖　れ　極　律　│』","【重要物品】
裁过的纸片复原出的笔记。
　『程　但　来　│　定
　　度　对　的　尤　频
　　│　大　巨　其　率
　　必　│　大　会　的
　　须　火　声　在　声
　　严　焰　音　巨　波
　　格　│　也　大　进
　　的　会　非　的　行
　　封　感　常　鱼　│』","","False","item_00000_000000c8","",""
"","裁断片−し","裁过的纸片３","","False","item_00000_000000c9","",""
"","【重要品】
裁断片から復元されたメモ。
　『し　て　め　に　│
　　な　硬　て　て　制
　　け　直　脆　麻　御
　　れ　す　弱　痺　│
　　ば　る　な　す　│
　　な　│　た　│　成
　　ら　│　め　│　功
　　な　危　注　　　│
　　い　険　意　　　│』","【重要物品】
裁过的纸片复原出的笔记。
　『锁　到　脆　的　│
　　声　恐　弱　旋　控
　　音　惧　所　律　制
　　的　而　以　中　│
　　传　僵　请　麻　│
　　播　直　注　痹　成
　　│　│　意　│　功
　　│　│　│　│　│
　　　　　　│　　　│』","","False","item_00000_000000ca","",""
"","付箋","便签","","False","item_00000_000000cb","",""
"","【重要品】
理科準備室の薬品棚にあった
標本容器に貼られていた付箋。
　　　『しゅら様↓』　　　
と書かれている。


　
　
　
　","【重要物品】
理科准备室的药品柜里的标
本容器上贴着的便签。
便签上面写着
　　　“修罗大人↓”
这几个字。


　
　
　
　","","False","item_00000_000000cc","",""
"","茶色い瓶","棕色瓶子","","False","item_00000_000000cd","",""
"","光を遮る茶色い薬瓶。
塩素に似た刺激臭がする。
腐食が激しいラベルは、
『取り扱い注意』の文字。
　
　
　
【コマンド】
　まく：刺激臭の液体
【有効距離】
　遠距離","遮光的茶色药瓶。
有类似氯气的刺激性气味。
腐蚀严重的标签上写着
“使用时请注意”。
　
　
　
【指令】
　泼洒：刺激性气味的液体
【范围】
　远","","False","item_00000_000000ce","",""
"","ホイル巻きの瓶","裹着铝箔的瓶子","","False","item_00000_000000cf","",""
"","瓶全体にアルミホイルが
巻き付けてある薬瓶。
『ＩＤ５』とラベルにある。
さわやかな花のような香りが
漂っている……
　
　
【コマンド】
　まく：希釈液
【有効距離】
　遠距離","通体被铝箔包裹的药瓶。
标签上写着“ＩＤ５”。
飘散着清新的花香味……
　
　
　
　
【指令】
　泼洒：稀释液
【范围】
　远","","False","item_00000_000000d0","",""
"","梱包された衣服","包装好的衣服","","False","item_00000_000000d1","",""
"","【重要品】
厚手のビニールで梱包された
衣服一式。一番上には白衣が
見える。
ホルマリン容器の入っていた
薬品棚に押し込まれていた。

　
　
　
　","【重要物品】
用厚塑料袋包装好的一整套
衣服。最上面可以看到一件
白大褂。
被塞在了放福尔马林容器的
药品柜里。

　
　
　
　","","False","item_00000_000000d2","",""
"","射出式短剣","射出式短剑","","False","item_00000_000000d3","",""
"","地下壕で陸軍が開発していた
試作武器。柄に仕込んだバネ
で刀身を発射する機構だが、
１回の使用で破損してしまう
ほど脆弱なため正式の採用は
見送られた。
　
【コマンド】
　刀身を飛ばす
【有効距離】
　遠距離","陆军在防空洞里开发的实验
性武器。其机制为利用刀柄
内置的弹簧发射刀身。但因
结构过于脆弱，使用一次便
会损坏，因此未能被正式采
用。
　
【指令】
　发射刀身
【范围】
　远","","False","item_00000_000000d4","",""
"","掌中式小型拳銃","袖珍手枪","","False","item_00000_000000d5","",""
"","陸軍が士官の護身用に開発を
続けていた手の平サイズの銃。
装填弾数が１発であること、
また信頼性が低いことなど、
複数の問題が結局解決できず
開発は中止となった。
　
【コマンド】
　撃つ
【有効距離】
　遠距離","陆军为了士官的防身用途而
持续开发的手掌大小的手枪。
由于只能装填一发子弹、可
靠性低等诸多问题始终无法
解决而中止开发。
　
　
【指令】
　射击
【范围】
　远","","False","item_00000_000000d6","",""
"","さびた軍刀","生锈的军刀","","False","item_00000_000000d7","",""
"","仏像の頭部が打ち捨てられて
いた処理槽で発見した軍刀。
水が流れ込む部屋に放置され
ていたため、刀身全体が錆に
覆われている。
　
　
【コマンド】
　斬りつける
【有効距離】
　近距離","在丢弃佛头的处理槽中发现
的军刀。由于被放置在有水
流入的房间，整个刀身被铁
锈覆盖。
　
　
　
【指令】
　斩击
【范围】
　近","","False","item_00000_000000d8","",""
"","非常用の鍵束","应急钥匙串","","False","item_00000_000000d9","",""
"","【重要品】
『非常用』と書かれたタグと
いっしょに大小の鍵がまとめ
られている。
小さな鍵には『消防』と刻印
されている。
　
　
　
　
　","【重要物品】
写有“应急用”字样的标签
牌和大大小小的钥匙串在一
起。
小钥匙上面刻有“消防”字
样。
　
　
　
　
　","","False","item_00000_000000da","",""
"","スプーン","勺子","","False","item_00000_000000db","",""
"","ステンレス製のスプーン。
使用後にそのまま置いておか
れたのか皿の部分が黒く汚れ
ている。
　
　
　
【コマンド】
　すくう
【有効距離】
　近距離","不锈钢的勺子。
可能是使用完就一直放在
那，勺头的部分已经变脏发
黑了。
　
　
　
【指令】
　舀
【范围】
　近","","False","item_00000_000000dc","",""
"","避妊具","避孕用具","","False","item_00000_000000dd","",""
"","ゴム製の男性用避妊具。
未開封の状態でベッドの下に
挟まっていた。
　
　
　
　
【コマンド】
　封を切る
【有効距離】
　遠距離","橡胶制的男性避孕用具。
仍处于未开封的状态。被夹
在了床底下。
　
　
　
　
【指令】
　开封
【范围】
　远","","False","item_00000_000000de","",""
"","小型マッサージャー","小型按摩器","","False","item_00000_000000df","",""
"","持ち運び可能な小型マッサー
ジ器。持ち手部分に充電池が
内蔵されている。スイッチを
入れると激しい音を鳴らしな
がら振動する。
　
　
【コマンド】
　電源を入れる
【有効距離】
　遠距離","便携式的小型按摩器。在手
柄的部分内置了充电电池。
一打开开关，按摩器就会发
出巨大的声音并开始振动。
　
　
　
【指令】
　打开电源
【范围】
　远","","False","item_00000_000000e0","",""
"","木馬の首","木马头","","False","item_00000_000000e1","",""
"","変色している木馬の頭。
首の部分に折れた跡があり、
元々は胴体に繋がっていたと
考えられる。
汚れた水に長く浸かっていた
ためか少し異臭がする。
　
【コマンド】
　手に持つ
【有効距離】
　遠距離","变色了的木马的头部。
颈部有折断的痕迹，猜测原
本是与身体相连的。
可能是长时间浸泡在污水中
的缘故，散发着些许异味。
　
　
【指令】
　拿起
【范围】
　远","","False","item_00000_000000e2","",""
"","鞭","鞭子","","False","item_00000_000000e3","",""
"","使い込まれた革製の鞭
　
　
　
　
　
　
【コマンド】
　振るう
【有効距離】
　近距離","用的很旧的皮鞭
　
　
　
　
　
　
【指令】
　挥鞭
【范围】
　近","","False","item_00000_000000e4","",""
"","５０２号室の鍵","５０２号房的钥匙","","False","item_00000_000000e5","",""
"","【重要品】
洗面台の排水口に引っかかっ
ていた小さなキーホルダーが
付いた鍵。
キーホルダーのプレートには
『５０２』と書かれている。
　
　
　
　
　","【重要物品】
挂在洗脸台排水口的带有小
钥匙扣的钥匙。
钥匙扣的牌子上写着
“５０２”。
　
　
　
　
　","","False","item_00000_000000e6","",""
"","ホテルの見取り図","酒店的平面图","","False","item_00000_000000e7","",""
"","【重要品】
ホテルの見取り図
　
　
　
　
　
　
　
　
　","【重要物品】
酒店的平面图
　
　
　
　
　
　
　
　
　","","False","item_00000_000000e8","",""
"","悪魔事典","恶魔事典","","False","item_00000_000000e9","",""
"","【重要品】
黒い革で装丁された事典。
西洋に伝わる様々な悪魔達に
ついて記載されている。
悪魔の図像や紋章、特徴等の
情報以外に悪魔崇拝の思想や
儀式についても記載がある。
　
　
　
　","【重要物品】
黑色皮革装订的事典。
记录了流传在西方的各种恶
魔。
除了恶魔的画像、纹章、特
征等信息之外，还记录了恶
魔崇拜的思想和仪式。
　
　
　
　","","False","item_00000_000000ea","",""
"","妖怪事典","妖怪事典","","False","item_00000_000000eb","",""
"","【重要品】
日本各地の妖怪とその伝承に
ついて書かれた事典。
癖がついているページがあり
そこには蜘蛛の妖怪が水中に
人間を引きずり込む逸話がま
とまっている。多くの話では
己に巻かれた蜘蛛の糸を木や
切り株を巻きつけ身代わりに
することで難を逃れている。
","【重要物品】
记录了关于日本各地的妖怪
以及传说的事典。
经常翻阅的纸张部分，叙述
了关于蜘蛛妖怪喜欢将人类
拖入水中的异闻。
在许多故事中，人们把缠绕
在自己身上的蜘蛛丝缠在树
木或树桩上作为替身，从而
逃脱劫难。
","","False","item_00000_000000ec","",""
"","口枷","口枷","","False","item_00000_000000ed","",""
"","使われた形跡がある口枷
　
　
　
　
　
　
【コマンド】
　はめる
【有効距離】
　近距離","有使用痕迹的口枷
　
　
　
　
　
　
【指令】
　戴上
【范围】
　近","","False","item_00000_000000ee","",""
"","ワセリン","凡士林","","False","item_00000_000000ef","",""
"","保湿クリームとして販売され
ているチューブに入ったワセ
リン。保湿や医療のため肌に
塗る以外にも錆止め剤や潤滑
油の代用品として機械に塗る
ことがある。
　
【コマンド】
　ぬる
【有効距離】
　遠距離","作为保湿霜出售的管装凡士
林。除了用于保湿和医疗目
的涂抹在皮肤上之外，还可
以作为防锈剂或润滑油的替
代品涂抹在机械上。
　
　
【指令】
　涂抹
【范围】
　远","","False","item_00000_000000f0","",""
"","縄","绳子","","False","item_00000_000000f1","",""
"","くせがついた荒縄
　
　
　
　
　
　
【コマンド】
　しばる
【有効距離】
　近距離","有使用痕迹的草绳
　
　
　
　
　
　
【指令】
　捆绑
【范围】
　近","","False","item_00000_000000f2","",""
"","虫よけクリーム","驱虫膏","","False","item_00000_000000f3","",""
"","汚れたチューブ容器に入った
クリーム状の虫よけ。
開封された状態で放置されて
いたが、しっかりとフタが閉
められていたため使用するこ
とはできそうだ。
　
【コマンド】
　ぬる
【有効距離】
　遠距離","装在肮脏软管容器内的膏状
驱虫剂。
装在肮脏软管容器内的膏状驱虫剂。
虽然已经被打开过而且放了
很久，但是盖子盖得很紧，
应该可以使用。
　
【指令】
　涂抹
【范围】
　远","","False","item_00000_000000f4","",""
"","発煙筒","发烟筒","","False","item_00000_000000f5","",""
"","発煙筒
　
　
　
　
　
　
【コマンド】
　使う
【有効距離】
　遠距離","发烟筒
　
　
　
　
　
　
【指令】
　使用
【范围】
　远","","False","item_00000_000000f6","",""
"","バスソルト","浴盐","","False","item_00000_000000f7","",""
"","主に天然塩と香料で作られた
入浴剤。容器に貼られている
ラベルには商品の説明が書か
れている。
『Ｈ岩塩を使用
　ラベンダーの芳醇な香り』
　
【コマンド】
　まく
【有効距離】
　遠距離","主要由天然矿盐和香料制作
的沐浴用品。容器上贴着的
标签写有商品的说明。
『采用Ｈ矿盐
　富含薰衣草馥郁芳香』
　
　
【指令】
　撒
【范围】
　远","","False","item_00000_000000f8","",""
"","クレジットカード","信用卡","","False","item_00000_000000f9","",""
"","カビの生えた財布の中に入っ
ていたクレジットカード。
汚れがひどくこびりついてお
り名義の表記は読み取れなく
なっている。
　
　
【コマンド】
　差し込む
【有効距離】
　近距離","放在长满霉斑的钱包里面的
信用卡。
卡身粘满了污渍，已经无法
辨认持卡人的姓名。
　
　
　
【指令】
　插入
【范围】
　近","","False","item_00000_000000fa","",""
"","仮面自由帳２０１","假面自由笔记本２０１","","False","item_00000_000000fb","",""
"","【重要品】
客室の利用客が自由に書くこ
とができるノート。
１ページだけ他とは異なる内
容の書き込みがある。
『なんか変　ポリ来ないよ？
　…子　ホントにチクった？
　Ｎ…先生も別にフツーだし
　サ……　
　最近ガッコ来てないよ　』
　","【重要物品】
客房住客可以自由记录的笔记本。
其中一页的内容与其他页不同。
『不对劲　条子不来吗？
　…子　真的告密了？
　Ｎ…老师没表现出异常
　而且警……　
　最近没去学校　　　　』
　","","False","item_00000_000000fc","",""
"","仮面自由帳２０２","假面自由笔记本２０２","","False","item_00000_000000fd","",""
"","【重要品】
客室の利用客が自由に書くこ
とができるノート。
１ページだけ他とは異なる内
容の書き込みがある。
『ヤバイ！
　サ……にバレたかも！
　先生にチクったってうわさ
　ポリ行くって言ってるって
　やばいやばいやばい
　どうし……　　　　　　』","【重要物品】
客房住客可以自由记录的笔记本。
其中一页的内容与其他页不同。
『糟糕！
　可能要被警……发现了！
　听说有人向老师告密了
　还说要去找条子
　完蛋完蛋完蛋
　怎么办……　　　　　　』","","False","item_00000_000000fe","",""
"","仮面自由帳４０１","假面自由笔记本４０１","","False","item_00000_000000ff","",""
"","【重要品】
客室の利用客が自由に書くこ
とができるノート。
胸の悪くなるような行為に悪
魔崇拝の儀式、様々な拷問の
計画など常軌を逸した欲望が
どのページにも、みっしりと
書き込まれている。
　
　
　","【重要物品】
客房住客可以自由记录的笔
记本。
每页纸上都密密麻麻地写满
了令人作呕的行为、恶魔崇
拜的仪式、各种拷问的计划
等脱离常轨的欲望。
　
　
　","","False","item_00000_00000100","",""
"","自由帳４","自由笔记本4","","False","item_00000_00000101","",""
"","【重要品】
自由帳４
　
　
　
　
　
　
　
　
　","【重要物品】
自由笔记本4
　
　
　
　
　
　
　
　
　","","False","item_00000_00000102","",""
"","自由帳５","自由笔记本５","","False","item_00000_00000103","",""
"","【重要品】
自由帳５
　
　
　
　
　
　
　
　
　","【重要物品】
自由笔记本5
　
　
　
　
　
　
　
　
　","","False","item_00000_00000104","",""
"","１００円ライター","一百日元打火机","","False","item_00000_00000105","",""
"","安価で販売されている使い捨
てライター。ガスは３割程度
残っており、フリント部分も
故障はないようだ。
　
　
　
【コマンド】
　点火する
【有効距離】
　遠距離","廉价售卖的一次性打火机。
里面的气体还剩下三成，打
火石部分似乎也没有故障。
　
　
　
　
【指令】
　点火
【范围】
　远","","False","item_00000_00000106","",""
"","曲がったハンガー","弯曲的衣架","","False","item_00000_00000107","",""
"","折り曲げられた状態で放置さ
れていた針金ハンガー。
頭のところで接続されていた
針金が外れてしまっている。
　
　
　
【コマンド】
　ひっかける
【有効距離】
　近距離","弯曲后一直被放置在那里的
铁丝衣架。
衣架顶端连接的铁丝已经脱
落。
　
　
　
【指令】
　挂上
【范围】
　近","","False","item_00000_00000108","",""
"","","","","","item_00000_00000109","",""
"","","","","","item_00000_0000010a","",""
